ID Type Location PackSize FlowDur FlowRate Protocol SourceIP DestIP SourcePort DestPort ConnCount AnomScore ReputScore TrustLevel Attack
1 Edge 2 478 1.6 19379 TCP 192.168.1.22 192.168.1.18 2796 48888 37 2.7 38 40 1
4 Sensor 1 477 14 29 TCP 192.168.1.11 192.168.1.7 2655 38327 30 0.9 94 84 0
1 Edge 1 1286 1.5 194 UDP 192.168.1.14 192.168.1.5 21951 37915 12 2.6 36 45 1
3 Edge 1 433 14 25 UDP 192.168.1.7 192.168.1.13 9049 38216 38 1.6 83 92 0
3 Edge 2 361 18 162 TCP 192.168.1.2 192.168.1.18 8650 29920 10 0.3 80 93 0
3 Sensor 1 446 20 164 TCP 192.168.1.13 192.168.1.8 16948 48347 40 1.3 88 84 0
1 Sensor 1 275 10 24 UDP 192.168.1.24 192.168.1.6 24664 44454 10 1.1 83 84 0
4 Sensor 2 437 11 38 UDP 192.168.1.13 192.168.1.15 3838 30995 33 0 100 92 0
4 Edge 1 92 19 48 TCP 192.168.1.20 192.168.1.18 13022 40033 24 0.5 96 94 0
2 Edge 2 439 13 107 TCP 192.168.1.7 192.168.1.7 5732 48151 30 0.2 86 91 0
1 Edge 2 236 20 44 UDP 192.168.1.2 192.168.1.11 15363 42686 24 1 98 82 0
1 Sensor 3 209 14 24 UDP 192.168.1.20 192.168.1.13 35067 33483 38 2.8 37 27 1
4 Edge 3 349 15 185 UDP 192.168.1.7 192.168.1.11 3584 38293 13 1.5 84 100 0
3 Edge 4 380 16 129 UDP 192.168.1.8 192.168.1.19 10894 35784 27 1.7 94 92 0
2 Sensor 2 128 14 59 UDP 192.168.1.19 192.168.1.21 4191 48191 38 1.3 95 98 0
2 Sensor 1 304 1.4 17661 UDP 192.168.1.9 192.168.1.16 21189 27421 13 2.7 37 35 1
4 Sensor 4 492 14 117 TCP 192.168.1.12 192.168.1.13 16985 32249 12 0.9 85 87 0
3 Sensor 3 270 16 125 UDP 192.168.1.9 192.168.1.7 13911 38014 23 1.7 94 92 0
4 Edge 4 367 17 16 UDP 192.168.1.11 192.168.1.9 22993 27332 30 1.1 95 83 0
3 Edge 3 1153 2 154 UDP 192.168.1.13 192.168.1.18 8796 48939 12 2.6 39 37 1
2 Sensor 1 122 20 166 TCP 192.168.1.15 192.168.1.22 18830 38489 13 0.2 86 91 0
1 Edge 1 167 16 108 TCP 192.168.1.9 192.168.1.18 24264 25432 39 1.1 88 85 0
2 Edge 3 279 20 132 UDP 192.168.1.6 192.168.1.14 18841 30635 31 0.3 89 92 0
2 Edge 2 126 20 161 UDP 192.168.1.13 192.168.1.20 3041 47292 39 1.4 98 93 0
3 Edge 3 137 17 134 UDP 192.168.1.12 192.168.1.7 13270 35870 28 1.9 89 86 0
1 Edge 1 165 12 144 UDP 192.168.1.14 192.168.1.24 18559 45314 34 0.8 89 85 0
3 Sensor 1 330 14 18 UDP 192.168.1.10 192.168.1.5 20246 30861 26 0.5 84 93 0
2 Sensor 3 89 13 69 TCP 192.168.1.16 192.168.1.8 25474 42246 25 2.7 36 32 1
3 Edge 1 269 20 137 TCP 192.168.1.24 192.168.1.18 21511 41148 35 0 93 82 0
1 Sensor 3 87 19 106 UDP 192.168.1.10 192.168.1.8 6379 31871 21 1.2 99 90 0
2 Sensor 3 384 12 166 TCP 192.168.1.7 192.168.1.2 1306 45173 34 0.4 96 91 0
1 Sensor 3 372 14 162 UDP 192.168.1.18 192.168.1.19 13020 30764 33 1.4 83 100 0
1 Edge 4 202 1.7 19805 UDP 192.168.1.10 192.168.1.14 16969 28230 20 2.8 35 30 1
4 Sensor 4 451 13 148 UDP 192.168.1.3 192.168.1.21 8210 40604 16 0.5 86 87 0
4 Sensor 2 272 15 173 UDP 192.168.1.6 192.168.1.24 3218 46714 31 0.1 81 80 0
1 Edge 4 207 15 101 UDP 192.168.1.4 192.168.1.14 11314 48870 29 0.7 93 96 0
1 Edge 3 1453 2 88 TCP 192.168.1.15 192.168.1.4 13265 42872 38 2.7 37 37 1
4 Sensor 4 310 13 166 TCP 192.168.1.14 192.168.1.4 18403 35164 18 1 95 85 0
2 Sensor 2 365 11 58 UDP 192.168.1.9 192.168.1.24 19177 28264 20 1.4 95 86 0
1 Sensor 4 146 12 151 TCP 192.168.1.22 192.168.1.11 7644 44338 17 1.4 95 82 0
2 Edge 1 506 11 195 TCP 192.168.1.15 192.168.1.18 4386 47230 16 1.6 89 88 0
2 Sensor 2 233 15 141 TCP 192.168.1.2 192.168.1.9 19118 46856 29 1.2 88 83 0
1 Edge 3 507 18 102 TCP 192.168.1.4 192.168.1.4 18268 39047 34 1 83 86 0
1 Sensor 4 460 14 83 UDP 192.168.1.16 192.168.1.7 5171 30852 17 1.3 90 85 0
4 Edge 3 475 18 49 UDP 192.168.1.8 192.168.1.14 17496 38972 28 0.9 91 98 0
4 Sensor 4 445 12 131 TCP 192.168.1.20 192.168.1.4 24957 33830 36 1.3 92 90 0
1 Sensor 2 488 13 108 UDP 192.168.1.10 192.168.1.22 18623 28728 25 0.3 85 85 0
4 Edge 3 329 10 134 UDP 192.168.1.20 192.168.1.13 22952 49089 21 0.2 91 98 0
1 Sensor 3 384 14 180 UDP 192.168.1.11 192.168.1.12 11183 42499 12 1.1 97 96 0
3 Sensor 3 118 11 22 UDP 192.168.1.13 192.168.1.13 7695 47726 36 0.9 85 83 0
3 Edge 4 235 13 113 UDP 192.168.1.23 192.168.1.16 21521 33491 31 2 94 93 0
1 Edge 3 294 10 71 UDP 192.168.1.4 192.168.1.9 13708 44558 40 0.1 91 89 0
1 Edge 4 288 16 179 UDP 192.168.1.16 192.168.1.11 32836 28341 40 2.5 38 30 1
1 Edge 1 1373 1.4 200 TCP 192.168.1.9 192.168.1.7 14151 38105 31 2.7 31 36 1
3 Sensor 3 302 1.1 18075 UDP 192.168.1.24 192.168.1.21 10084 26080 30 2.6 30 29 1
2 Sensor 2 461 11 14 UDP 192.168.1.21 192.168.1.18 13487 27079 34 0 98 81 0
2 Edge 3 333 16 24 UDP 192.168.1.13 192.168.1.15 20059 26941 23 0.2 88 95 0
3 Edge 1 362 15 36 UDP 192.168.1.23 192.168.1.10 21182 26567 22 0.9 90 95 0
3 Edge 2 129 13 155 UDP 192.168.1.7 192.168.1.4 11986 38561 29 0.3 97 93 0
4 Sensor 2 418 11 136 UDP 192.168.1.21 192.168.1.21 16423 36612 28 1.1 85 81 0
1 Sensor 4 235 18 152 TCP 192.168.1.19 192.168.1.19 4690 36123 35 1.4 96 83 0
3 Sensor 3 219 19 72 TCP 192.168.1.7 192.168.1.16 4519 40160 21 1.2 93 89 0
3 Sensor 2 169 11 126 UDP 192.168.1.9 192.168.1.18 14049 42550 10 0 92 99 0
2 Edge 1 208 18 181 UDP 192.168.1.8 192.168.1.3 15718 30394 18 1 89 88 0
4 Sensor 3 364 15 71 UDP 192.168.1.23 192.168.1.21 6197 39969 31 0.9 83 83 0
1 Sensor 1 276 12 174 TCP 192.168.1.20 192.168.1.3 17029 43687 39 0.1 85 85 0
1 Sensor 1 383 15 22 TCP 192.168.1.16 192.168.1.18 20509 29717 35 0.6 95 98 0
4 Edge 1 163 11 93 TCP 192.168.1.19 192.168.1.22 5346 40479 24 1.1 88 86 0
4 Sensor 3 257 18 128 UDP 192.168.1.12 192.168.1.5 14951 30721 36 1.4 86 81 0
4 Sensor 3 474 14 14 UDP 192.168.1.13 192.168.1.21 16697 11456 38 2.5 34 27 1
4 Sensor 1 366 18 162 UDP 192.168.1.2 192.168.1.24 15254 25469 19 1.6 90 97 0
4 Edge 2 1031 1.9 68 UDP 192.168.1.15 192.168.1.16 7460 45796 17 2.7 34 40 1
2 Edge 1 89 16 70 TCP 192.168.1.4 192.168.1.6 2620 42818 39 1.7 92 94 0
1 Edge 1 311 17 40 TCP 192.168.1.13 192.168.1.21 16718 41655 35 1.3 90 95 0
1 Sensor 3 376 11 191 UDP 192.168.1.8 192.168.1.14 3180 44476 25 1 89 99 0
4 Edge 3 288 13 58 TCP 192.168.1.16 192.168.1.10 36228 31140 31 2.9 38 42 1
3 Edge 4 395 13 190 TCP 192.168.1.12 192.168.1.11 8733 46728 24 0.8 83 100 0
3 Edge 1 134 1.7 10596 UDP 192.168.1.21 192.168.1.4 20108 31856 25 2.6 39 40 1
2 Edge 3 301 10 172 TCP 192.168.1.24 192.168.1.20 13200 27993 40 1.7 89 85 0
2 Edge 3 163 20 70 TCP 192.168.1.16 192.168.1.23 16349 47390 15 0.5 91 86 0
1 Sensor 3 298 19 97 TCP 192.168.1.10 192.168.1.9 11473 46815 37 1 81 86 0
2 Edge 3 153 10 161 UDP 192.168.1.6 192.168.1.18 12849 43641 24 0.4 98 86 0
2 Sensor 4 491 17 112 TCP 192.168.1.15 192.168.1.3 23865 25089 27 0.7 80 97 0
3 Sensor 3 237 17 138 UDP 192.168.1.6 192.168.1.21 5982 38124 19 0.7 99 84 0
1 Sensor 3 348 11 179 TCP 192.168.1.19 192.168.1.17 14208 48826 36 1.1 87 86 0
4 Edge 2 96 16 138 UDP 192.168.1.6 192.168.1.19 23441 45438 13 1.6 100 92 0
3 Sensor 4 118 10 17 UDP 192.168.1.5 192.168.1.6 17614 46077 32 1.4 80 99 0
4 Edge 4 1283 1.6 95 TCP 192.168.1.24 192.168.1.22 11433 26183 21 2.8 31 37 1
1 Edge 4 349 18 169 TCP 192.168.1.11 192.168.1.3 8238 40921 36 1.4 100 91 0
3 Sensor 2 306 13 170 TCP 192.168.1.4 192.168.1.21 3041 28671 31 1.7 90 94 0
1 Edge 3 134 12 131 UDP 192.168.1.4 192.168.1.13 10796 34776 28 0.7 92 97 0
2 Edge 1 188 20 134 UDP 192.168.1.2 192.168.1.6 23259 36253 32 0.4 91 97 0
2 Edge 2 403 17 16 TCP 192.168.1.23 192.168.1.23 4261 32924 33 1.6 97 80 0
3 Edge 2 480 14 47 UDP 192.168.1.19 192.168.1.24 21834 31619 26 0.9 82 80 0
3 Edge 2 360 13 53 UDP 192.168.1.20 192.168.1.12 19105 29656 37 1.9 92 98 0
3 Sensor 3 150 11 17 UDP 192.168.1.20 192.168.1.3 8229 37635 22 0.8 93 100 0
2 Sensor 2 168 12 32 TCP 192.168.1.6 192.168.1.2 4859 41072 26 0.1 97 84 0
4 Sensor 1 352 20 79 UDP 192.168.1.15 192.168.1.14 1334 30574 27 1.6 98 82 0
2 Edge 4 309 1.2 19227 UDP 192.168.1.18 192.168.1.2 38104 34242 23 2.8 38 34 1
4 Sensor 3 69 14 195 UDP 192.168.1.8 192.168.1.2 5822 25336 27 1.7 83 96 0
4 Edge 3 99 12 74 TCP 192.168.1.17 192.168.1.14 7829 4820 26 3 40 26 1
1 Sensor 1 192 15 49 TCP 192.168.1.2 192.168.1.12 23204 33561 29 1.8 80 81 0
2 Edge 3 108 15 96 UDP 192.168.1.12 192.168.1.5 18179 36438 33 0.2 98 99 0
4 Edge 2 1010 1.5 132 UDP 192.168.1.16 192.168.1.6 7496 47166 10 2.9 32 28 1
2 Edge 1 75 13 37 TCP 192.168.1.16 192.168.1.13 8545 36631 31 0.8 87 92 0
3 Sensor 4 503 17 174 TCP 192.168.1.18 192.168.1.4 22166 28768 11 2 87 99 0
3 Sensor 3 340 19 18 UDP 192.168.1.9 192.168.1.24 23103 25054 12 0.2 87 95 0
1 Sensor 1 448 15 105 UDP 192.168.1.10 192.168.1.19 17098 29376 39 0.7 90 83 0
2 Edge 4 507 16 166 TCP 192.168.1.16 192.168.1.4 14184 48526 10 0.5 90 90 0
3 Edge 3 271 11 193 TCP 192.168.1.3 192.168.1.23 18660 28814 12 1.9 85 97 0
4 Edge 1 332 19 71 UDP 192.168.1.7 192.168.1.7 24281 44183 14 1.2 93 84 0
2 Sensor 3 372 20 144 UDP 192.168.1.19 192.168.1.19 1501 25815 36 1.1 86 85 0
3 Edge 1 359 19 16 UDP 192.168.1.8 192.168.1.12 8561 46529 39 0.1 94 99 0
4 Edge 4 347 20 199 UDP 192.168.1.14 192.168.1.3 16146 31091 25 0.9 88 98 0
2 Sensor 3 307 20 101 UDP 192.168.1.13 192.168.1.17 11148 31387 12 1.4 87 97 0
2 Sensor 3 270 16 146 UDP 192.168.1.6 192.168.1.22 12246 39078 12 0.1 86 94 0
3 Sensor 3 1265 1 68 TCP 192.168.1.23 192.168.1.5 27382 42146 31 2.6 40 44 1
4 Sensor 2 238 18 65 UDP 192.168.1.23 192.168.1.24 12373 34584 29 0.7 89 96 0
2 Edge 3 399 15 57 UDP 192.168.1.8 192.168.1.20 19349 44581 30 0.4 98 90 0
3 Edge 2 499 18 89 UDP 192.168.1.12 192.168.1.5 21657 41978 26 1.4 91 87 0
2 Sensor 2 510 15 78 TCP 192.168.1.2 192.168.1.15 21278 27027 23 0.9 81 90 0
3 Edge 1 432 18 80 TCP 192.168.1.12 192.168.1.2 11582 47405 11 2 84 90 0
1 Edge 1 141 1 16794 UDP 192.168.1.18 192.168.1.14 18135 42667 36 2.9 38 40 1
2 Edge 3 469 18 116 UDP 192.168.1.8 192.168.1.16 1573 47508 29 1.2 81 84 0
3 Edge 3 181 12 20 UDP 192.168.1.2 192.168.1.23 1991 33241 22 1.4 91 99 0
3 Edge 4 372 11 181 UDP 192.168.1.21 192.168.1.14 1264 29279 10 1.4 86 89 0
2 Sensor 4 159 14 135 UDP 192.168.1.15 192.168.1.21 2140 25753 28 0.6 97 95 0
1 Sensor 2 361 13 120 TCP 192.168.1.24 192.168.1.17 10905 29119 36 0.1 85 80 0
1 Edge 1 382 12 61 TCP 192.168.1.22 192.168.1.17 14113 33475 17 1.2 87 82 0
2 Sensor 3 188 16 104 UDP 192.168.1.4 192.168.1.2 20204 23960 10 2.5 35 29 1
3 Sensor 3 290 17 72 TCP 192.168.1.21 192.168.1.12 24697 44677 17 0.5 91 80 0
2 Sensor 4 232 12 121 UDP 192.168.1.16 192.168.1.6 9002 48305 14 0.6 100 91 0
3 Edge 1 1008 1.9 199 UDP 192.168.1.7 192.168.1.23 19750 32550 19 2.7 35 40 1
3 Sensor 2 240 10 198 UDP 192.168.1.16 192.168.1.16 18762 38701 16 0.4 99 82 0
4 Sensor 4 175 14 81 UDP 192.168.1.19 192.168.1.16 6381 47263 37 0.3 84 97 0
2 Edge 3 408 16 131 UDP 192.168.1.14 192.168.1.19 2731 27972 28 0.8 93 85 0
1 Edge 1 239 20 152 TCP 192.168.1.12 192.168.1.22 9878 34902 40 0.6 95 84 0
2 Sensor 4 156 19 115 TCP 192.168.1.8 192.168.1.20 43504 40213 27 2.5 39 42 1
3 Sensor 3 393 20 123 UDP 192.168.1.15 192.168.1.19 12433 26528 27 1 85 99 0
1 Sensor 1 342 14 107 TCP 192.168.1.7 192.168.1.15 7505 44165 16 2 89 97 0
3 Edge 4 148 20 41 TCP 192.168.1.9 192.168.1.13 24692 48261 19 1.8 90 100 0
2 Sensor 2 319 16 109 TCP 192.168.1.12 192.168.1.15 7840 32962 34 1.4 90 89 0
1 Edge 2 228 18 170 TCP 192.168.1.4 192.168.1.16 4737 48786 267 2.9 31 43 1
3 Sensor 3 195 17 82 UDP 192.168.1.6 192.168.1.2 2689 26599 35 0.8 80 84 0
3 Edge 2 103 20 166 UDP 192.168.1.19 192.168.1.6 14727 45056 25 0.3 85 97 0
2 Sensor 3 390 1.4 19073 TCP 192.168.1.16 192.168.1.18 13231 30444 15 2.5 30 28 1
1 Sensor 2 240 19 144 UDP 192.168.1.8 192.168.1.12 23217 36060 10 1.9 87 97 0
4 Edge 3 372 14 80 UDP 192.168.1.16 192.168.1.14 10540 47774 18 0.7 98 91 0
4 Sensor 1 100 13 132 UDP 192.168.1.24 192.168.1.2 9449 44922 31 1 85 89 0
3 Sensor 3 347 13 182 UDP 192.168.1.19 192.168.1.14 4183 26892 12 1.3 93 88 0
1 Edge 1 285 16 22 UDP 192.168.1.3 192.168.1.12 20045 45516 27 1.9 82 82 0
1 Edge 3 298 14 13 UDP 192.168.1.24 192.168.1.13 8837 41991 27 1.3 84 83 0
4 Edge 1 341 20 99 UDP 192.168.1.18 192.168.1.21 18436 32629 35 1.8 100 92 0
2 Edge 1 272 18 158 TCP 192.168.1.18 192.168.1.21 1092 36331 11 1.4 98 80 0
1 Sensor 2 483 20 179 UDP 192.168.1.5 192.168.1.5 11743 13709 14 2.7 33 26 1
1 Sensor 3 273 14 176 UDP 192.168.1.6 192.168.1.9 11647 38467 27 1.4 86 98 0
2 Edge 3 179 13 15 UDP 192.168.1.22 192.168.1.23 6432 35829 30 1.9 81 86 0
1 Edge 2 69 18 82 UDP 192.168.1.17 192.168.1.8 12004 37862 18 1.4 100 95 0
3 Edge 4 444 11 143 UDP 192.168.1.15 192.168.1.10 23212 25241 34 1.8 80 93 0
1 Sensor 3 356 10 60 UDP 192.168.1.57 192.168.1.10 37179 38457 29 3 35 36 1
3 Sensor 3 1224 1.6 49 TCP 192.168.1.74 192.168.1.10 12847 30896 30 3 39 33 1
1 Sensor 2 153 16 87 TCP 192.168.1.3 192.168.1.24 20734 40717 19 1.7 94 94 0
1 Sensor 2 387 20 131 UDP 192.168.1.22 192.168.1.22 8473 47844 24 0.5 87 88 0
1 Edge 2 468 12 23 UDP 192.168.1.14 192.168.1.8 3728 25522 30 1.6 83 95 0
4 Sensor 3 279 13 62 UDP 192.168.1.2 192.168.1.15 20569 45868 26 0.7 97 88 0
2 Sensor 4 183 15 22 TCP 192.168.1.17 192.168.1.17 13426 36732 16 1.9 89 100 0
1 Sensor 3 419 19 115 TCP 192.168.1.22 192.168.1.7 19205 42061 16 1.5 87 98 0
1 Edge 4 110 17 34 TCP 192.168.1.18 192.168.1.3 10224 47647 33 1.3 95 94 0
1 Sensor 1 213 18 12 UDP 192.168.1.3 192.168.1.8 7639 45090 27 1.7 84 89 0
3 Sensor 1 477 20 76 UDP 192.168.1.13 192.168.1.18 12814 43255 33 1.8 86 85 0
3 Sensor 4 370 13 159 UDP 192.168.1.2 192.168.1.6 3213 43246 24 0.2 87 84 0
3 Edge 4 220 17 97 UDP 192.168.1.2 192.168.1.24 12517 42766 20 1.4 91 96 0
3 Edge 3 399 16 110 TCP 192.168.1.7 192.168.1.9 17532 40434 29 0.2 93 95 0
2 Edge 4 364 12 82 TCP 192.168.1.24 192.168.1.17 23924 30876 36 1.7 98 100 0
1 Sensor 3 334 17 54 UDP 192.168.1.16 192.168.1.13 4694 25410 35 1.3 92 81 0
3 Edge 3 468 17 128 TCP 192.168.1.18 192.168.1.22 13316 47302 12 1.2 90 85 0
4 Edge 4 325 15 147 TCP 192.168.1.24 192.168.1.3 13332 32079 38 0 93 89 0
3 Edge 1 286 10 20 UDP 192.168.1.5 192.168.1.4 5018 19861 34 2.8 39 28 1
4 Edge 1 197 20 46 TCP 192.168.1.11 192.168.1.3 15764 37695 16 1 80 91 0
4 Edge 2 395 18 138 TCP 192.168.1.20 192.168.1.8 22349 30643 27 1.5 84 91 0
4 Sensor 3 116 19 140 TCP 192.168.1.18 192.168.1.5 32740 43658 33 2.9 31 33 1
1 Edge 2 276 18 86 UDP 192.168.1.5 192.168.1.10 2887 40605 11 0.9 83 91 0
4 Sensor 1 490 11 12 TCP 192.168.1.14 192.168.1.21 23632 32904 15 0.8 92 87 0
1 Sensor 1 1297 1.1 103 UDP 192.168.1.57 192.168.1.14 15407 30073 16 3 40 38 1
4 Sensor 3 269 20 68 TCP 192.168.1.8 192.168.1.24 9148 32271 34 1.7 92 83 0
3 Edge 1 287 12 70 UDP 192.168.1.12 192.168.1.8 9972 36975 32 1.9 99 87 0
2 Sensor 3 129 20 163 UDP 192.168.1.17 192.168.1.19 17785 43943 37 0.1 95 93 0
2 Edge 1 345 19 24 TCP 192.168.1.10 192.168.1.8 16057 35651 18 1.2 82 80 0
1 Edge 3 270 20 65 TCP 192.168.1.21 192.168.1.13 11577 38706 20 1.2 96 95 0
3 Sensor 1 154 16 103 TCP 192.168.1.24 192.168.1.16 18118 27093 17 0.9 90 87 0
4 Edge 1 364 11 167 UDP 192.168.1.18 192.168.1.8 5203 39983 32 1.8 89 90 0
3 Edge 2 380 13 135 UDP 192.168.1.19 192.168.1.21 16194 32257 36 1.7 93 98 0
4 Edge 4 114 17 197 TCP 192.168.1.13 192.168.1.6 22122 40820 17 1.6 83 80 0
2 Edge 1 325 20 51 UDP 192.168.1.13 192.168.1.24 3301 35475 30 0.6 83 92 0
4 Edge 1 401 16 123 UDP 192.168.1.6 192.168.1.4 22858 44111 23 1.2 89 84 0
2 Sensor 3 258 16 57 UDP 192.168.1.16 192.168.1.12 8664 39406 21 1.2 84 96 0
1 Sensor 2 412 11 86 TCP 192.168.1.15 192.168.1.2 6373 31634 32 1.3 86 88 0
4 Sensor 1 217 19 148 UDP 192.168.1.6 192.168.1.9 11913 29945 14 0.8 81 85 0
4 Edge 2 479 11 79 UDP 192.168.1.20 192.168.1.11 5505 28775 27 1.1 80 88 0
3 Sensor 1 428 20 159 UDP 192.168.1.9 192.168.1.8 21474 36207 31 1.5 100 97 0
4 Edge 1 282 15 80 TCP 192.168.1.18 192.168.1.22 23337 32367 38 0.6 97 85 0
1 Sensor 4 315 11 90 TCP 192.168.1.7 192.168.1.23 8102 37018 15 1.1 95 86 0
3 Edge 4 95 17 122 UDP 192.168.1.14 192.168.1.18 3120 28700 32 0 89 98 0
4 Edge 2 68 17 84 UDP 192.168.1.21 192.168.1.21 12611 33888 20 0.3 93 82 0
4 Edge 1 270 11 37 TCP 192.168.1.21 192.168.1.8 10805 31215 374 2.7 32 36 1
2 Sensor 2 217 10 86 TCP 192.168.1.17 192.168.1.17 6861 40852 32 0.1 86 91 0
4 Sensor 2 81 20 10 UDP 192.168.1.18 192.168.1.10 34556 26242 29 2.9 38 35 1
4 Sensor 4 1030 1.6 38 UDP 192.168.1.25 192.168.1.22 1412 28421 17 2.6 36 34 1
4 Edge 4 478 20 14 TCP 192.168.1.16 192.168.1.2 20785 45209 28 2 100 84 0
1 Edge 3 393 16 143 TCP 192.168.1.16 192.168.1.24 1521 43015 12 0.3 91 97 0
2 Edge 4 258 18 179 UDP 192.168.1.10 192.168.1.11 2468 35574 23 0.1 90 97 0
3 Sensor 2 136 20 67 UDP 192.168.1.6 192.168.1.16 2475 41870 39 1.6 95 83 0
2 Edge 2 231 12 40 UDP 192.168.1.16 192.168.1.5 22720 48832 14 0 95 82 0
3 Edge 1 487 10 156 UDP 192.168.1.12 192.168.1.6 2143 43355 22 1.2 83 81 0
4 Sensor 4 211 18 12 UDP 192.168.1.2 192.168.1.18 16589 34606 37 0.2 83 87 0
2 Sensor 2 369 19 91 UDP 192.168.1.21 192.168.1.23 20133 40407 27 0.5 80 81 0
4 Sensor 3 469 12 157 TCP 192.168.1.17 192.168.1.18 12214 33343 19 1.9 83 92 0
2 Sensor 2 350 18 50 UDP 192.168.1.22 192.168.1.23 2601 25368 10 2 87 91 0
2 Edge 3 432 18 170 UDP 192.168.1.9 192.168.1.18 12590 25404 15 0.2 92 97 0
3 Edge 1 68 11 88 UDP 192.168.1.10 192.168.1.19 13356 31412 11 0.5 82 91 0
1 Sensor 3 161 18 178 TCP 192.168.1.19 192.168.1.15 24864 47969 23 1.2 88 88 0
1 Edge 2 437 18 128 TCP 192.168.1.10 192.168.1.24 24138 35907 10 1.1 85 93 0
4 Edge 4 219 12 145 UDP 192.168.1.2 192.168.1.8 10693 42911 40 0.9 94 92 0
3 Edge 1 82 11 53 UDP 192.168.1.24 192.168.1.9 16201 46030 17 0.9 97 85 0
4 Edge 3 178 17 23 UDP 192.168.1.11 192.168.1.22 17389 39091 40 0.9 84 97 0
4 Edge 4 443 15 107 UDP 192.168.1.3 192.168.1.17 6784 25855 36 0.6 96 87 0
3 Sensor 1 101 19 145 UDP 192.168.1.18 192.168.1.12 1352 41398 36 0.6 87 90 0
1 Sensor 3 210 12 48 TCP 192.168.1.7 192.168.1.7 6743 33206 19 0 81 95 0
4 Edge 2 270 13 26 TCP 192.168.1.16 192.168.1.5 16129 47543 33 1.7 99 89 0
3 Sensor 3 300 16 33 UDP 192.168.1.21 192.168.1.20 14067 47541 24 1.9 89 97 0
1 Sensor 2 223 15 128 TCP 192.168.1.13 192.168.1.2 14023 33630 27 0 92 81 0
1 Sensor 1 1429 1.8 89 UDP 192.168.1.9 192.168.1.6 21188 33763 37 2.8 31 40 1
4 Edge 2 497 15 173 UDP 192.168.1.13 192.168.1.9 16155 26021 36 1.7 80 86 0
2 Sensor 3 83 19 36 UDP 192.168.1.13 192.168.1.12 21829 47883 27 0.5 99 91 0
1 Sensor 1 150 13 77 UDP 192.168.1.4 192.168.1.9 1956 30165 18 0.5 98 92 0
2 Edge 3 475 14 132 UDP 192.168.1.10 192.168.1.24 17424 26935 13 1.6 85 81 0
1 Edge 4 466 12 36 TCP 192.168.1.5 192.168.1.11 3100 40119 29 2 91 93 0
4 Sensor 1 493 15 139 TCP 192.168.1.10 192.168.1.3 12178 42699 20 0.2 92 81 0
1 Sensor 3 494 10 113 UDP 192.168.1.6 192.168.1.8 22696 45699 19 1.1 96 80 0
1 Sensor 2 335 15 186 TCP 192.168.1.12 192.168.1.21 7165 26690 37 1.2 82 87 0
1 Edge 3 452 20 148 TCP 192.168.1.21 192.168.1.10 24035 43131 32 0.4 86 100 0
4 Sensor 3 440 15 137 TCP 192.168.1.15 192.168.1.16 19151 45729 27 0.7 86 93 0
4 Edge 1 417 1.8 12126 TCP 192.168.1.24 192.168.1.20 9232 37641 23 2.5 33 41 1
2 Sensor 1 286 15 13 UDP 192.168.1.9 192.168.1.14 16671 47678 13 0.3 91 83 0
3 Edge 1 281 10 141 UDP 192.168.1.4 192.168.1.12 2800 26821 21 0.4 82 98 0
2 Sensor 4 477 14 135 TCP 192.168.1.9 192.168.1.2 12950 46119 33 1.5 96 84 0
2 Sensor 4 95 11 98 UDP 192.168.1.13 192.168.1.10 22061 29708 29 1.9 84 94 0
1 Edge 4 123 18 190 UDP 192.168.1.23 192.168.1.22 24699 30222 30 0.6 92 90 0
1 Sensor 4 1484 1.6 53 UDP 192.168.1.61 192.168.1.10 21821 31894 19 2.8 36 28 1
2 Sensor 1 319 19 21 UDP 192.168.1.18 192.168.1.24 13507 41264 22 1.1 90 84 0
3 Edge 4 385 18 80 UDP 192.168.1.20 192.168.1.5 20998 32174 35 1.6 100 97 0
2 Edge 3 70 20 125 UDP 192.168.1.23 192.168.1.20 19251 33164 23 0.8 80 90 0
2 Edge 1 117 14 112 UDP 192.168.1.7 192.168.1.4 16656 27380 26 1.2 82 85 0
3 Edge 2 338 17 115 TCP 192.168.1.8 192.168.1.4 8339 16427 285 2.8 39 25 1
1 Sensor 3 154 12 199 UDP 192.168.1.8 192.168.1.13 9833 28741 13 0.1 96 92 0
4 Sensor 2 260 11 167 UDP 192.168.1.15 192.168.1.10 5463 27716 16 0.8 89 87 0
2 Edge 1 505 15 158 UDP 192.168.1.14 192.168.1.10 3249 45754 34 1.3 98 83 0
3 Edge 1 431 18 11 UDP 192.168.1.17 192.168.1.21 12275 25050 16 1.7 86 96 0
4 Edge 4 372 12 194 UDP 192.168.1.23 192.168.1.12 24233 45715 22 0.2 87 100 0
2 Sensor 3 261 16 125 UDP 192.168.1.9 192.168.1.15 20161 43577 27 0.7 81 100 0
3 Sensor 4 360 20 85 TCP 192.168.1.18 192.168.1.23 6475 42382 23 1.7 95 88 0
2 Sensor 1 1450 1.8 77 TCP 192.168.1.16 192.168.1.10 6580 38637 20 2.5 32 28 1
4 Sensor 2 405 12 16 UDP 192.168.1.10 192.168.1.3 21473 35833 36 2 93 82 0
3 Edge 3 260 12 176 UDP 192.168.1.20 192.168.1.6 14554 43889 34 1.4 96 96 0
2 Sensor 3 391 18 151 UDP 192.168.1.12 192.168.1.7 12517 30561 23 1.6 84 86 0
